,ID Iklan,city,lat,lng,area,url,building_area,land_area,total_area,Bedroom,Bathroom,Sertifikat,Dilengkapi Perabotan,Kondisi Properti,Jumlah Lantai,price_per_m2,price
754,hos7338623,Jakarta Selatan,-6.261493,106.8106,Cinere,https://www.rumah123.com/properti/jakarta-selatan/hos7338623,100.0,75.0,175.0,3,3,0.0,0.0,0.0,2,8285714.29,1450000000.0
755,hos7338999,Jakarta Selatan,-6.261493,106.8106,Pejaten,https://www.rumah123.com/properti/jakarta-selatan/hos7338999,350.0,1070.0,1420.0,5,3,0.0,1.0,2.0,1,12676056.34,18000000000.0
756,hos7339221,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7339221,700.0,560.0,1260.0,4,4,0.0,0.0,2.0,2,15079365.08,19000000000.0
757,hos7339296,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7339296,520.0,426.0,946.0,4,4,0.0,1.0,2.0,3,20084566.6,19000000000.0
758,hos7340898,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7340898,1911.0,1426.0,3337.0,5,5,0.0,0.0,2.0,2,20976925.38,70000000000.0
759,hos7341356,Jakarta Selatan,-6.261493,106.8106,Bangka,https://www.rumah123.com/properti/jakarta-selatan/hos7341356,330.0,215.0,545.0,5,3,0.0,0.0,4.0,2,4689298.9,2555667899.0
760,hos7341652,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7341652,500.0,750.0,1250.0,4,4,0.0,2.0,1.0,2,9600000.0,12000000000.0
761,hos7343291,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7343291,180.0,157.0,337.0,4,4,0.0,0.0,2.0,2,13353115.73,4500000000.0
762,hos7343530,Jakarta Selatan,-6.261493,106.8106,Fatmawati,https://www.rumah123.com/properti/jakarta-selatan/hos7343530,95.0,103.0,198.0,3,2,0.0,0.0,0.0,2,12626262.63,2500000000.0
763,hos7344832,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7344832,240.0,180.0,420.0,4,3,0.0,0.0,0.0,2,7976190.48,3350000000.0
764,hos7345192,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7345192,1000.0,466.0,1466.0,5,5,0.0,1.0,1.0,3,22510231.92,33000000000.0
765,hos7345479,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7345479,453.0,930.0,1383.0,5,5,0.0,0.0,2.0,1,14461315.98,20000000000.0
766,hos7345596,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7345596,360.0,210.0,570.0,6,4,0.0,0.0,4.0,2,11113277.02,6334567899.0
767,hos7345672,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7345672,500.0,750.0,1250.0,6,5,0.0,0.0,2.0,2,9600000.0,12000000000.0
768,hos7345745,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7345745,275.0,105.0,380.0,3,3,0.0,1.0,1.0,2,20526315.79,7800000000.0
769,hos7346604,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7346604,325.0,177.0,502.0,3,3,1.0,0.0,0.0,3,15139442.23,7600000000.0
770,hos7346959,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7346959,273.0,131.0,404.0,3,1,1.0,0.0,0.0,3,12252475.25,4950000000.0
771,hos7347761,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7347761,165.0,117.0,282.0,3,4,0.0,1.0,3.0,2,8156028.37,2300000000.0
772,hos7348076,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7348076,300.0,250.0,550.0,4,3,0.0,1.0,2.0,2,8909090.91,4900000000.0
773,hos7348517,Jakarta Selatan,-6.261493,106.8106,Senayan,https://www.rumah123.com/properti/jakarta-selatan/hos7348517,220.0,172.0,392.0,4,3,0.0,0.0,2.0,2,8163265.31,3200000000.0
774,hos7349071,Jakarta Selatan,-6.261493,106.8106,Ragunan,https://www.rumah123.com/properti/jakarta-selatan/hos7349071,550.0,1115.0,1665.0,9,10,0.0,1.0,2.0,2,10210210.21,17000000000.0
775,hos7350148,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7350148,500.0,385.0,885.0,3,3,0.0,0.0,4.0,2,7344632.77,6500000000.0
776,hos7351181,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7351181,180.0,170.0,350.0,4,5,0.0,0.0,0.0,2,6885714.29,2410000000.0
777,hos7358848,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7358848,460.0,395.0,855.0,6,5,0.0,0.0,2.0,2,17543859.65,15000000000.0
778,hos7358902,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7358902,500.0,520.0,1020.0,7,6,0.0,2.0,2.0,2,18627450.98,19000000000.0
779,hos7359065,Jakarta Selatan,-6.261493,106.8106,Patal Senayan,https://www.rumah123.com/properti/jakarta-selatan/hos7359065,240.0,88.0,328.0,4,4,0.0,2.0,2.0,3,28353658.54,9300000000.0
780,hos7359109,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7359109,250.0,250.0,500.0,4,3,0.0,0.0,2.0,1,13400000.0,6700000000.0
781,hos7359252,Jakarta Selatan,-6.261493,106.8106,Petukangan,https://www.rumah123.com/properti/jakarta-selatan/hos7359252,1342.0,1176.0,2518.0,7,4,0.0,0.0,2.0,2,3097696.58,7800000000.0
782,hos7359369,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7359369,800.0,824.0,1624.0,6,5,0.0,0.0,2.0,2,11699507.39,19000000000.0
783,hos7360032,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7360032,130.0,81.0,211.0,3,3,0.0,0.0,0.0,2,6398104.27,1350000000.0
784,hos7360189,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7360189,800.0,771.0,1571.0,7,5,0.0,0.0,2.0,2,10821133.04,17000000000.0
785,hos7360408,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7360408,470.0,415.0,885.0,7,5,0.0,0.0,2.0,2,20338983.05,18000000000.0
786,hos7361541,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7361541,400.0,300.0,700.0,4,4,0.0,0.0,0.0,2,21428571.43,15000000000.0
787,hos7362284,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7362284,400.0,130.0,530.0,5,4,0.0,0.0,0.0,3,11132075.47,5900000000.0
788,hos7362314,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7362314,350.0,240.0,590.0,4,4,0.0,0.0,0.0,2,16101694.92,9500000000.0
789,hos7362546,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7362546,160.0,165.0,325.0,3,3,0.0,1.0,3.0,1,11384615.38,3700000000.0
790,hos7362549,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7362549,460.0,395.0,855.0,4,4,0.0,0.0,1.0,2,17426900.58,14900000000.0
791,hos7363233,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7363233,770.0,570.0,1340.0,6,6,0.0,1.0,1.0,3,12313432.84,16500000000.0
792,hos7365153,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7365153,200.0,463.0,663.0,3,2,0.0,0.0,4.0,1,13273001.51,8800000000.0
793,hos7365253,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7365253,550.0,588.0,1138.0,7,4,0.0,0.0,4.0,2,7688927.94,8750000000.0
794,hos7365302,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7365302,1500.0,2074.0,3574.0,6,4,0.0,0.0,4.0,1,9792949.08,35000000000.0
795,hos7365920,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7365920,150.0,76.0,226.0,3,3,0.0,0.0,0.0,2,6415929.2,1450000000.0
796,hos7366590,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7366590,240.0,368.0,608.0,3,3,0.0,0.0,4.0,1,36184210.53,22000000000.0
797,hos7366806,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7366806,170.0,140.0,310.0,4,3,0.0,1.0,0.0,2,9645161.29,2990000000.0
798,hos7367363,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7367363,700.0,534.0,1234.0,5,5,0.0,0.0,1.0,2,12155591.57,15000000000.0
799,hos7368886,Jakarta Selatan,-6.261493,106.8106,Pesanggarahan,https://www.rumah123.com/properti/jakarta-selatan/hos7368886,70.0,60.0,130.0,3,2,0.0,1.0,0.0,2,9315384.62,1211000000.0
800,hos7368982,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7368982,700.0,1375.0,2075.0,6,5,0.0,0.0,4.0,2,15903614.46,33000000000.0
801,hos7368987,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7368987,70.0,60.0,130.0,3,2,0.0,1.0,0.0,2,9230769.23,1200000000.0
802,hos7369033,Jakarta Selatan,-6.261493,106.8106,Pesanggarahan,https://www.rumah123.com/properti/jakarta-selatan/hos7369033,70.0,60.0,130.0,3,2,0.0,1.0,0.0,2,9230769.23,1200000000.0
803,hos7369090,Jakarta Selatan,-6.261493,106.8106,Bangka,https://www.rumah123.com/properti/jakarta-selatan/hos7369090,900.0,690.0,1590.0,7,5,0.0,0.0,2.0,2,9084626.91,14444556789.0
804,hos7369435,Jakarta Selatan,-6.261493,106.8106,Kebayoran Lama,https://www.rumah123.com/properti/jakarta-selatan/hos7369435,750.0,1515.0,2265.0,6,5,0.0,0.0,2.0,2,15452538.63,35000000000.0
805,hos7369647,Jakarta Selatan,-6.261493,106.8106,Cinere,https://www.rumah123.com/properti/jakarta-selatan/hos7369647,190.0,244.0,434.0,4,4,0.0,0.0,0.0,2,11059907.83,4800000000.0
806,hos7369749,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7369749,160.0,176.0,336.0,4,3,0.0,2.0,2.0,2,17559523.81,5900000000.0
807,hos7369796,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7369796,760.0,720.0,1480.0,5,4,0.0,0.0,2.0,1,26689189.19,39500000000.0
808,hos7369899,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7369899,300.0,147.0,447.0,4,4,0.0,2.0,1.0,4,8053691.28,3600000000.0
809,hos7370120,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7370120,500.0,812.0,1312.0,4,3,0.0,1.0,2.0,2,19054878.05,25000000000.0
810,hos7370333,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7370333,200.0,265.0,465.0,5,3,0.0,0.0,4.0,1,23655913.98,10999999999.0
811,hos7370458,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7370458,200.0,397.0,597.0,5,3,0.0,0.0,4.0,1,24213847.22,14455666789.0
812,hos7370817,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7370817,110.0,76.0,186.0,3,2,0.0,0.0,0.0,2,6989247.31,1300000000.0
813,hos7370988,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7370988,70.0,60.0,130.0,3,2,0.0,1.0,0.0,2,9230769.23,1200000000.0
814,hos7371005,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7371005,70.0,60.0,130.0,3,2,0.0,1.0,0.0,2,8846153.85,1150000000.0
815,hos7371961,Jakarta Selatan,-6.261493,106.8106,Setiabudi,https://www.rumah123.com/properti/jakarta-selatan/hos7371961,300.0,410.0,710.0,5,3,0.0,0.0,4.0,1,7824884.21,5555667789.0
816,hos7372176,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7372176,850.0,680.0,1530.0,4,4,0.0,1.0,2.0,2,15032679.74,23000000000.0
817,hos7372244,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7372244,300.0,190.0,490.0,3,2,0.0,0.0,0.0,2,15306122.45,7500000000.0
818,hos7373715,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7373715,250.0,135.0,385.0,3,4,0.0,1.0,2.0,2,12857142.86,4950000000.0
819,hos7375097,Jakarta Selatan,-6.261493,106.8106,Kebagusan,https://www.rumah123.com/properti/jakarta-selatan/hos7375097,130.0,68.0,198.0,3,3,0.0,1.0,0.0,2,7979797.98,1580000000.0
820,hos7376437,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7376437,270.0,120.0,390.0,3,4,0.0,1.0,2.0,3,11538461.54,4500000000.0
821,hos7377202,Jakarta Selatan,-6.261493,106.8106,Kebagusan,https://www.rumah123.com/properti/jakarta-selatan/hos7377202,140.0,70.0,210.0,3,3,0.0,0.0,0.0,2,7619047.62,1600000000.0
822,hos7377226,Jakarta Selatan,-6.261493,106.8106,Pejaten,https://www.rumah123.com/properti/jakarta-selatan/hos7377226,1000.0,536.0,1536.0,5,5,0.0,1.0,2.0,2,8984375.0,13800000000.0
823,hos7377829,Jakarta Selatan,-6.261493,106.8106,Permata Hijau,https://www.rumah123.com/properti/jakarta-selatan/hos7377829,363.0,560.0,923.0,5,3,0.0,0.0,2.0,2,24377031.42,22500000000.0
824,hos7377874,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7377874,390.0,605.0,995.0,3,3,0.0,2.0,1.0,2,4522613.07,4500000000.0
825,hos7377920,Jakarta Selatan,-6.261493,106.8106,Pasar Minggu,https://www.rumah123.com/properti/jakarta-selatan/hos7377920,300.0,323.0,623.0,4,3,0.0,0.0,2.0,2,10914927.77,6800000000.0
826,hos7377960,Jakarta Selatan,-6.261493,106.8106,Antasari,https://www.rumah123.com/properti/jakarta-selatan/hos7377960,1000.0,2552.0,3552.0,8,10,0.0,0.0,2.0,2,28716216.22,102000000000.0
827,hos7377964,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7377964,176.0,160.0,336.0,4,3,0.0,0.0,2.0,2,17559523.81,5900000000.0
828,hos7378026,Jakarta Selatan,-6.261493,106.8106,Menteng Dalam,https://www.rumah123.com/properti/jakarta-selatan/hos7378026,350.0,175.0,525.0,3,3,0.0,0.0,4.0,2,6666666.67,3500000000.0
829,hos7378087,Jakarta Selatan,-6.261493,106.8106,CBD,https://www.rumah123.com/properti/jakarta-selatan/hos7378087,400.0,520.0,920.0,6,4,0.0,0.0,4.0,1,28260870.65,26000000999.0
830,hos7378438,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7378438,540.0,540.0,1080.0,4,3,0.0,1.0,4.0,2,30555555.56,33000000000.0
831,hos7379452,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7379452,350.0,206.0,556.0,6,4,0.0,1.0,1.0,2,5395683.45,3000000000.0
832,hos7380141,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7380141,100.0,75.0,175.0,3,3,0.0,0.0,0.0,2,8857142.86,1550000000.0
833,hos7380845,Jakarta Selatan,-6.261493,106.8106,Cinere,https://www.rumah123.com/properti/jakarta-selatan/hos7380845,73.0,62.0,135.0,3,2,0.0,1.0,0.0,2,9407407.41,1270000000.0
834,hos7381261,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7381261,70.0,60.0,130.0,3,2,0.0,1.0,0.0,2,7307692.31,950000000.0
835,hos7383046,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7383046,176.0,160.0,336.0,4,3,0.0,2.0,1.0,2,17559523.81,5900000000.0
836,hos7383305,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7383305,510.0,319.0,829.0,4,4,0.0,0.0,0.0,3,11930036.19,9890000000.0
837,hos7384003,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7384003,1100.0,900.0,2000.0,5,5,0.0,0.0,1.0,2,42500000.0,85000000000.0
838,hos7384735,Jakarta Selatan,-6.261493,106.8106,Pasar Minggu,https://www.rumah123.com/properti/jakarta-selatan/hos7384735,216.0,146.0,362.0,3,3,0.0,1.0,0.0,2,7458563.54,2700000000.0
839,hos7384746,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7384746,115.0,105.0,220.0,3,2,0.0,0.0,0.0,2,7272727.27,1600000000.0
840,hos7384747,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7384747,220.0,370.0,590.0,6,4,0.0,0.0,4.0,1,9246706.42,5455556789.0
841,hos7384752,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7384752,444.0,200.0,644.0,27,27,0.0,2.0,1.0,3,11413043.48,7350000000.0
842,hos7385877,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7385877,400.0,400.0,800.0,4,4,0.0,1.0,1.0,2,18125000.0,14500000000.0
843,hos7386696,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7386696,100.0,152.0,252.0,3,1,0.0,0.0,2.0,1,4761904.76,1200000000.0
844,hos7388912,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7388912,450.0,240.0,690.0,4,5,0.0,0.0,1.0,3,8695652.17,6000000000.0
845,hos7390447,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7390447,420.0,340.0,760.0,5,4,0.0,1.0,1.0,2,21710526.32,16500000000.0
846,hos7395263,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7395263,48.0,60.0,108.0,3,2,0.0,0.0,0.0,2,5555555.56,600000000.0
847,hos7395272,Jakarta Selatan,-6.261493,106.8106,Petukangan,https://www.rumah123.com/properti/jakarta-selatan/hos7395272,38.0,32.0,70.0,2,2,1.0,2.0,1.0,2,7928571.43,555000000.0
848,hos7397007,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7397007,250.0,200.0,450.0,3,2,0.0,0.0,4.0,1,24444444.44,11000000000.0
849,hos7397630,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7397630,200.0,314.0,514.0,3,2,0.0,0.0,2.0,1,13229571.98,6800000000.0
850,hos7397797,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7397797,200.0,144.0,344.0,3,2,0.0,0.0,2.0,2,14825581.4,5100000000.0
851,hos7398046,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7398046,453.0,930.0,1383.0,5,5,0.0,1.0,3.0,1,14461315.98,20000000000.0
852,hos7398733,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7398733,300.0,240.0,540.0,4,3,0.0,1.0,2.0,2,18148148.15,9800000000.0
853,hos7399753,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7399753,280.0,209.0,489.0,4,3,0.0,0.0,2.0,2,12883435.58,6300000000.0
854,hos7399806,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7399806,160.0,101.0,261.0,3,3,0.0,0.0,0.0,2,7471264.37,1950000000.0
855,hos7399960,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7399960,200.0,250.0,450.0,3,2,0.0,0.0,2.0,1,15333333.33,6900000000.0
856,hos7400428,Jakarta Selatan,-6.261493,106.8106,Tanjung Barat,https://www.rumah123.com/properti/jakarta-selatan/hos7400428,650.0,600.0,1250.0,6,6,0.0,2.0,2.0,2,15600000.0,19500000000.0
857,hos7401622,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7401622,50.0,60.0,110.0,3,2,0.0,0.0,0.0,2,5909090.91,650000000.0
858,hos7402123,Jakarta Selatan,-6.261493,106.8106,Pancoran,https://www.rumah123.com/properti/jakarta-selatan/hos7402123,505.0,617.0,1122.0,5,6,0.0,0.0,2.0,2,9803921.57,11000000000.0
859,hos7402268,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7402268,400.0,600.0,1000.0,3,3,0.0,0.0,4.0,2,19500000.0,19500000000.0
860,hos7402518,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7402518,325.0,188.0,513.0,4,4,0.0,1.0,2.0,3,14619883.04,7500000000.0
861,hos7402554,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7402554,900.0,1186.0,2086.0,9,6,0.0,0.0,2.0,3,13902205.18,29000000000.0
862,hos7402604,Jakarta Selatan,-6.261493,106.8106,Ampera,https://www.rumah123.com/properti/jakarta-selatan/hos7402604,380.0,186.0,566.0,5,4,0.0,0.0,1.0,3,13250883.39,7500000000.0
863,hos7402667,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7402667,600.0,1037.0,1637.0,6,4,0.0,0.0,2.0,2,11301160.66,18500000000.0
864,hos7402726,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7402726,450.0,314.0,764.0,5,5,0.0,0.0,1.0,3,17015706.81,13000000000.0
865,hos7402750,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7402750,400.0,915.0,1315.0,5,2,0.0,0.0,2.0,1,18250950.57,24000000000.0
866,hos7402919,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7402919,290.0,138.0,428.0,5,4,0.0,0.0,1.0,3,15186915.89,6500000000.0
867,hos7403090,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7403090,450.0,228.0,678.0,7,5,0.0,0.0,1.0,3,13274336.28,9000000000.0
868,hos7403121,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7403121,300.0,215.0,515.0,3,3,0.0,0.0,2.0,2,12233009.71,6300000000.0
869,hos7403164,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7403164,300.0,378.0,678.0,7,4,0.0,0.0,2.0,2,13126843.66,8900000000.0
870,hos7403420,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7403420,275.0,340.0,615.0,7,4,0.0,0.0,4.0,2,7317073.17,4500000000.0
871,hos7403601,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7403601,136.0,105.0,241.0,4,3,0.0,2.0,0.0,2,14937759.34,3600000000.0
872,hos7406159,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7406159,250.0,334.0,584.0,4,4,0.0,0.0,2.0,2,10273972.6,6000000000.0
873,hos7407445,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7407445,800.0,377.0,1177.0,8,6,0.0,0.0,2.0,3,10620220.9,12500000000.0
874,hos7408581,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7408581,1400.0,580.0,1980.0,6,7,0.0,0.0,0.0,3,24242424.24,48000000000.0
875,hos2264979,Jakarta Timur,-6.225014,106.900447,Pondok Kelapa,https://www.rumah123.com/properti/jakarta-timur/hos2264979,82.0,92.0,174.0,3,2,0.0,0.0,0.0,2,4022988.51,700000000.0
876,hos2560922,Jakarta Timur,-6.225014,106.900447,Cilangkap,https://www.rumah123.com/properti/jakarta-timur/hos2560922,100.0,85.0,185.0,3,2,0.0,0.0,0.0,2,7027027.03,1300000000.0
877,hos2797612,Jakarta Timur,-6.225014,106.900447,Pondok Kelapa,https://www.rumah123.com/properti/jakarta-timur/hos2797612,350.0,200.0,550.0,4,4,0.0,1.0,1.0,2,4090909.09,2250000000.0
878,hos3081946,Jakarta Timur,-6.225014,106.900447,Cakung,https://www.rumah123.com/properti/jakarta-timur/hos3081946,229.0,220.0,449.0,4,3,1.0,1.0,2.0,2,8463251.67,3800000000.0
879,hos3614940,Jakarta Timur,-6.225014,106.900447,Cakung,https://www.rumah123.com/properti/jakarta-timur/hos3614940,200.0,205.0,405.0,4,3,1.0,0.0,0.0,2,10370370.37,4200000000.0
880,hos3668759,Jakarta Timur,-6.225014,106.900447,Cipayung,https://www.rumah123.com/properti/jakarta-timur/hos3668759,220.0,236.0,456.0,4,3,0.0,1.0,1.0,2,4166666.67,1900000000.0
881,hos4059742,Jakarta Timur,-6.225014,106.900447,Kayu Putih,https://www.rumah123.com/properti/jakarta-timur/hos4059742,150.0,119.0,269.0,3,2,0.0,0.0,2.0,2,11152416.36,3000000000.0
